case:concept:name,concept:name,time:timestamp,lifecycle:transition,org:resource
20,O_Create Offer,2016-01-02 09:41:15.171260,complete,User_32
22,O_Create Offer,2016-01-02 09:41:15.202266,complete,User_15
33,A_Validating,2016-01-02 09:41:15.203898,complete,User_36
15,O_Created,2016-01-02 09:41:15.221989,complete,User_48
15,O_Cancelled,2016-01-02 09:41:15.222989,complete,User_132
33,W_Validate application,2016-01-02 09:41:15.237283,start,User_99
20,O_Created,2016-01-02 09:41:15.260260,complete,User_58
20,O_Cancelled,2016-01-02 09:41:15.261260,complete,User_2
22,O_Created,2016-01-02 09:41:15.291266,complete,User_32
22,O_Cancelled,2016-01-02 09:41:15.292266,complete,User_55
30,A_Validating,2016-01-02 09:41:15.303520,complete,User_78
19,O_Create Offer,2016-01-02 09:41:15.466191,complete,User_45
19,O_Created,2016-01-02 09:41:15.555191,complete,User_11
19,O_Sent (mail and online),2016-01-02 09:41:15.556191,complete,User_14
15,O_Create Offer,2016-01-02 09:41:15.685989,complete,User_81
20,O_Create Offer,2016-01-02 09:41:15.724260,complete,User_80
22,O_Create Offer,2016-01-02 09:41:15.755266,complete,User_38
15,O_Created,2016-01-02 09:41:15.774989,complete,User_84
15,O_Sent (mail and online),2016-01-02 09:41:15.775989,complete,User_72
59,A_Validating,2016-01-02 09:41:15.800949,complete,User_120
20,O_Created,2016-01-02 09:41:15.813260,complete,User_17
20,O_Cancelled,2016-01-02 09:41:15.814260,complete,User_53
22,O_Created,2016-01-02 09:41:15.844266,complete,User_3
22,O_Sent (mail and online),2016-01-02 09:41:15.845266,complete,User_49
30,W_Validate application,2016-01-02 09:41:15.986438,start,User_125
59,W_Validate application,2016-01-02 09:41:16.174268,start,User_29
20,O_Create Offer,2016-01-02 09:41:16.277260,complete,User_88
14,A_Complete,2016-01-02 09:41:16.316110,complete,User_33
20,O_Created,2016-01-02 09:41:16.366260,complete,User_49
20,O_Cancelled,2016-01-02 09:41:16.367260,complete,User_24
20,O_Cancelled,2016-01-02 09:41:16.368260,complete,User_130
14,W_Call after offers,2016-01-02 09:41:16.824087,start,User_30
20,O_Create Offer,2016-01-02 09:41:16.831260,complete,User_63
20,O_Created,2016-01-02 09:41:16.920260,complete,User_57
20,O_Sent (mail and online),2016-01-02 09:41:16.921260,complete,User_72
19,A_Complete,2016-01-02 09:41:17.102191,complete,User_35
15,A_Complete,2016-01-02 09:41:17.321989,complete,User_55
15,W_Call after offers,2016-01-02 09:41:17.334107,start,User_107
22,A_Complete,2016-01-02 09:41:17.391266,complete,User_84
19,W_Call after offers,2016-01-02 09:41:17.750085,start,User_129
22,W_Call after offers,2016-01-02 09:41:17.955622,start,User_68
20,A_Complete,2016-01-02 09:41:18.467260,complete,User_49
20,W_Call after offers,2016-01-02 09:41:19.256914,start,User_109
2,W_Call after offers,2016-01-02 09:41:57.177721,complete,User_100
2,O_Create Offer,2016-01-02 09:41:57.640721,complete,User_9
2,O_Created,2016-01-02 09:41:57.729721,complete,User_38
2,O_Sent (mail and online),2016-01-02 09:41:57.730721,complete,User_24
2,A_Complete,2016-01-02 09:41:59.276721,complete,User_80
2,W_Call after offers,2016-01-02 09:42:00.240072,start,User_102
78,W_Call after offers,2016-01-02 09:42:57.860957,complete,User_106
78,O_Create Offer,2016-01-02 09:42:58.323957,complete,User_88
78,O_Created,2016-01-02 09:42:58.412957,complete,User_97
78,O_Cancelled,2016-01-02 09:42:58.413957,complete,User_100
36,W_Call after offers,2016-01-02 09:42:58.439570,complete,User_75
36,A_Cancelled,2016-01-02 09:42:58.455570,complete,User_14
36,O_Cancelled,2016-01-02 09:42:58.456570,complete,User_3
36,O_Create Offer,2016-01-02 09:42:58.919570,complete,User_28
36,O_Created,2016-01-02 09:42:59.008570,complete,User_84
36,O_Sent (mail and online),2016-01-02 09:42:59.009570,complete,User_11
36,A_Complete,2016-01-02 09:43:00.555570,complete,User_104
36,W_Call after offers,2016-01-02 09:43:01.147429,start,User_93
83,W_Validate application,2016-01-02 09:44:14.095007,complete,User_134
83,O_Returned,2016-01-02 09:44:15.620007,complete,User_130
83,A_Incomplete,2016-01-02 09:44:17.046007,complete,User_115
83,W_Call incomplete files,2016-01-02 09:44:17.828229,start,User_49
32,W_Call incomplete files,2016-01-02 09:44:32.745153,complete,User_7
32,A_Validating,2016-01-02 09:44:33.899153,complete,User_3
32,W_Validate application,2016-01-02 09:44:34.693475,start,User_126
96,A_Create Application,2016-01-02 09:45:06.713173,complete,User_7
96,A_Submitted,2016-01-02 09:45:06.811173,complete,User_1
96,W_Handle leads,2016-01-02 09:45:07.437038,start,User_15
95,W_Call after offers,2016-01-02 09:45:12.823029,complete,User_87
95,A_Validating,2016-01-02 09:45:13.977029,complete,User_130
95,W_Validate application,2016-01-02 09:45:14.575198,start,User_27
14,W_Call after offers,2016-01-02 09:45:42.723828,complete,User_30
15,W_Call after offers,2016-01-02 09:45:43.233848,complete,User_107
19,W_Call after offers,2016-01-02 09:45:43.649826,complete,User_129
19,O_Cancelled,2016-01-02 09:45:43.650826,complete,User_75
19,A_Cancelled,2016-01-02 09:45:43.666826,complete,User_69
19,O_Cancelled,2016-01-02 09:45:43.667826,complete,User_130
19,O_Cancelled,2016-01-02 09:45:43.668826,complete,User_87
15,O_Create Offer,2016-01-02 09:45:43.696848,complete,User_57
15,O_Created,2016-01-02 09:45:43.785848,complete,User_71
15,O_Cancelled,2016-01-02 09:45:43.786848,complete,User_35
22,W_Call after offers,2016-01-02 09:45:43.855363,complete,User_68
14,A_Validating,2016-01-02 09:45:43.877828,complete,User_17
19,O_Create Offer,2016-01-02 09:45:44.131826,complete,User_7
14,W_Validate application,2016-01-02 09:45:44.215158,start,User_30
19,O_Created,2016-01-02 09:45:44.220826,complete,User_60
19,O_Sent (mail and online),2016-01-02 09:45:44.221826,complete,User_31
15,O_Create Offer,2016-01-02 09:45:44.249848,complete,User_36
22,O_Create Offer,2016-01-02 09:45:44.318363,complete,User_85
15,O_Created,2016-01-02 09:45:44.338848,complete,User_3
15,O_Cancelled,2016-01-02 09:45:44.339848,complete,User_17
22,O_Created,2016-01-02 09:45:44.407363,complete,User_81
22,O_Cancelled,2016-01-02 09:45:44.408363,complete,User_87
15,O_Create Offer,2016-01-02 09:45:44.802848,complete,User_28
22,O_Create Offer,2016-01-02 09:45:44.871363,complete,User_80
15,O_Created,2016-01-02 09:45:44.891848,complete,User_84
15,O_Sent (mail and online),2016-01-02 09:45:44.892848,complete,User_5
22,O_Created,2016-01-02 09:45:44.960363,complete,User_41
22,O_Sent (mail and online),2016-01-02 09:45:44.961363,complete,User_57
20,W_Call after offers,2016-01-02 09:45:45.156655,complete,User_109
20,O_Create Offer,2016-01-02 09:45:45.619655,complete,User_132
20,O_Created,2016-01-02 09:45:45.708655,complete,User_72
20,O_Sent (mail and online),2016-01-02 09:45:45.709655,complete,User_88
19,A_Complete,2016-01-02 09:45:45.767826,complete,User_60
19,W_Call after offers,2016-01-02 09:45:46.298767,start,User_90
15,A_Complete,2016-01-02 09:45:46.438848,complete,User_31
22,A_Complete,2016-01-02 09:45:46.507363,complete,User_5
15,W_Call after offers,2016-01-02 09:45:46.620047,start,User_75
22,W_Call after offers,2016-01-02 09:45:47.199935,start,User_129
20,A_Complete,2016-01-02 09:45:47.255655,complete,User_32
20,W_Call after offers,2016-01-02 09:45:47.882238,start,User_87
63,W_Call incomplete files,2016-01-02 09:46:14.421285,complete,User_21
63,O_Create Offer,2016-01-02 09:46:14.884285,complete,User_55
63,O_Created,2016-01-02 09:46:14.973285,complete,User_72
63,O_Sent (mail and online),2016-01-02 09:46:14.974285,complete,User_81
63,A_Complete,2016-01-02 09:46:16.520285,complete,User_80
63,W_Call after offers,2016-01-02 09:46:16.789806,start,User_115
1,W_Validate application,2016-01-02 09:46:24.609302,complete,User_114
86,W_Validate application,2016-01-02 09:46:25.078240,complete,User_117
1,O_Returned,2016-01-02 09:46:26.134302,complete,User_114
2,W_Call after offers,2016-01-02 09:46:26.139813,complete,User_102
2,A_Cancelled,2016-01-02 09:46:26.155813,complete,User_63
2,O_Cancelled,2016-01-02 09:46:26.156813,complete,User_127
86,O_Returned,2016-01-02 09:46:26.603240,complete,User_109
86,A_Denied,2016-01-02 09:46:26.619240,complete,User_109
86,O_Refused,2016-01-02 09:46:26.624240,complete,User_102
1,A_Incomplete,2016-01-02 09:46:27.560302,complete,User_107
62,W_Validate application,2016-01-02 09:46:27.723232,complete,User_112
1,W_Call incomplete files,2016-01-02 09:46:27.920825,start,User_28
62,O_Returned,2016-01-02 09:46:29.248232,complete,User_127
62,O_Accepted,2016-01-02 09:46:29.250232,complete,User_107
62,A_Pending,2016-01-02 09:46:29.251232,complete,User_107
42,W_Validate application,2016-01-02 09:46:47.241369,complete,User_119
42,O_Returned,2016-01-02 09:46:48.766369,complete,User_100
42,A_Denied,2016-01-02 09:46:48.782369,complete,User_102
42,O_Refused,2016-01-02 09:46:48.787369,complete,User_144
96,W_Handle leads,2016-01-02 09:47:02.141218,complete,User_15
96,A_Concept,2016-01-02 09:47:02.145218,complete,User_81
96,W_Complete application,2016-01-02 09:47:02.622204,start,User_88
36,W_Call after offers,2016-01-02 09:47:27.047170,complete,User_93
36,A_Validating,2016-01-02 09:47:28.201170,complete,User_71
36,W_Validate application,2016-01-02 09:47:28.245730,start,User_134
33,W_Validate application,2016-01-02 09:47:58.328407,complete,User_99
30,W_Validate application,2016-01-02 09:47:59.077562,complete,User_125
59,W_Validate application,2016-01-02 09:47:59.265392,complete,User_29
33,O_Returned,2016-01-02 09:47:59.853407,complete,User_68
30,O_Returned,2016-01-02 09:48:00.602562,complete,User_116
30,O_Accepted,2016-01-02 09:48:00.604562,complete,User_102
30,A_Pending,2016-01-02 09:48:00.605562,complete,User_100
59,O_Returned,2016-01-02 09:48:00.790392,complete,User_107
59,A_Denied,2016-01-02 09:48:00.806392,complete,User_102
59,O_Refused,2016-01-02 09:48:00.811392,complete,User_138
33,A_Incomplete,2016-01-02 09:48:01.279407,complete,User_106
33,W_Call incomplete files,2016-01-02 09:48:01.424882,start,User_51
19,W_Call after offers,2016-01-02 09:50:12.198508,complete,User_90
15,W_Call after offers,2016-01-02 09:50:12.519788,complete,User_75
15,O_Create Offer,2016-01-02 09:50:12.982788,complete,User_41
15,O_Created,2016-01-02 09:50:13.071788,complete,User_80
15,O_Cancelled,2016-01-02 09:50:13.072788,complete,User_72
22,W_Call after offers,2016-01-02 09:50:13.099676,complete,User_129
19,A_Validating,2016-01-02 09:50:13.352508,complete,User_119
15,O_Create Offer,2016-01-02 09:50:13.535788,complete,User_104
22,O_Create Offer,2016-01-02 09:50:13.562676,complete,User_63
15,O_Created,2016-01-02 09:50:13.624788,complete,User_2
15,O_Cancelled,2016-01-02 09:50:13.625788,complete,User_36
15,O_Cancelled,2016-01-02 09:50:13.626788,complete,User_5
22,O_Created,2016-01-02 09:50:13.651676,complete,User_56
22,O_Sent (mail and online),2016-01-02 09:50:13.652676,complete,User_132
19,W_Validate application,2016-01-02 09:50:13.734568,start,User_122
20,W_Call after offers,2016-01-02 09:50:13.781979,complete,User_87
15,O_Create Offer,2016-01-02 09:50:14.089788,complete,User_78
15,O_Created,2016-01-02 09:50:14.178788,complete,User_17
15,O_Sent (mail and online),2016-01-02 09:50:14.179788,complete,User_50
20,O_Create Offer,2016-01-02 09:50:14.244979,complete,User_21
20,O_Created,2016-01-02 09:50:14.333979,complete,User_53
20,O_Sent (mail and online),2016-01-02 09:50:14.334979,complete,User_55
22,A_Complete,2016-01-02 09:50:15.198676,complete,User_60
15,A_Complete,2016-01-02 09:50:15.725788,complete,User_15
20,A_Complete,2016-01-02 09:50:15.880979,complete,User_104
22,W_Call after offers,2016-01-02 09:50:15.938878,start,User_68
20,W_Call after offers,2016-01-02 09:50:16.550051,start,User_93
15,W_Call after offers,2016-01-02 09:50:16.658859,start,User_129
63,W_Call after offers,2016-01-02 09:50:42.689547,complete,User_115
63,O_Create Offer,2016-01-02 09:50:43.152547,complete,User_35
63,O_Created,2016-01-02 09:50:43.241547,complete,User_60
63,O_Sent (mail and online),2016-01-02 09:50:43.242547,complete,User_86
63,A_Complete,2016-01-02 09:50:44.788547,complete,User_35
63,W_Call after offers,2016-01-02 09:50:45.264328,start,User_107
32,W_Validate application,2016-01-02 09:51:17.784599,complete,User_126
83,W_Call incomplete files,2016-01-02 09:51:18.523791,complete,User_49
32,O_Returned,2016-01-02 09:51:19.309599,complete,User_112
32,O_Accepted,2016-01-02 09:51:19.311599,complete,User_75
32,A_Pending,2016-01-02 09:51:19.312599,complete,User_109
83,A_Validating,2016-01-02 09:51:19.677791,complete,User_67
83,W_Validate application,2016-01-02 09:51:20.487573,start,User_75
41,W_Call after offers,2016-01-02 09:51:48.320658,start,User_99
68,W_Call after offers,2016-01-02 09:51:48.431713,start,User_115
11,W_Call after offers,2016-01-02 09:51:48.542422,start,User_95
82,W_Call after offers,2016-01-02 09:51:48.733797,start,User_109
34,W_Call after offers,2016-01-02 09:51:48.746806,start,User_29
61,W_Call after offers,2016-01-02 09:51:48.879673,start,User_90
46,W_Call after offers,2016-01-02 09:51:48.910203,start,User_106
54,W_Call after offers,2016-01-02 09:51:48.959125,start,User_87
40,W_Call after offers,2016-01-02 09:51:49.195694,start,User_100
10,W_Call after offers,2016-01-02 09:51:49.627603,start,User_102
95,W_Validate application,2016-01-02 09:51:57.666322,complete,User_27
95,O_Returned,2016-01-02 09:51:59.191322,complete,User_116
95,A_Incomplete,2016-01-02 09:52:00.617322,complete,User_27
95,W_Call incomplete files,2016-01-02 09:52:00.831420,start,User_2
14,W_Validate application,2016-01-02 09:52:27.306282,complete,User_30
14,O_Returned,2016-01-02 09:52:28.831282,complete,User_127
14,O_Accepted,2016-01-02 09:52:28.833282,complete,User_27
14,A_Pending,2016-01-02 09:52:28.834282,complete,User_121
14,O_Cancelled,2016-01-02 09:52:28.835282,complete,User_47
14,O_Cancelled,2016-01-02 09:52:28.836282,complete,User_45
14,O_Create Offer,2016-01-02 09:52:29.299282,complete,User_63
14,O_Created,2016-01-02 09:52:29.388282,complete,User_21
14,O_Sent (mail and online),2016-01-02 09:52:29.389282,complete,User_42
14,A_Complete,2016-01-02 09:52:30.935282,complete,User_97
14,W_Call after offers,2016-01-02 09:52:30.969928,start,User_30
1,W_Call incomplete files,2016-01-02 09:53:28.616387,complete,User_28
1,O_Create Offer,2016-01-02 09:53:29.079387,complete,User_81
1,O_Created,2016-01-02 09:53:29.168387,complete,User_86
1,O_Cancelled,2016-01-02 09:53:29.169387,complete,User_56
1,O_Cancelled,2016-01-02 09:53:29.170387,complete,User_114
1,O_Create Offer,2016-01-02 09:53:29.633387,complete,User_21
1,O_Created,2016-01-02 09:53:29.722387,complete,User_132
1,O_Sent (mail and online),2016-01-02 09:53:29.723387,complete,User_41
1,A_Complete,2016-01-02 09:53:31.269387,complete,User_11
36,W_Validate application,2016-01-02 09:54:11.336854,complete,User_134
36,O_Returned,2016-01-02 09:54:12.861854,complete,User_117
36,A_Incomplete,2016-01-02 09:54:14.287854,complete,User_119
36,W_Call incomplete files,2016-01-02 09:54:15.239788,start,User_55
22,W_Call after offers,2016-01-02 09:54:41.838619,complete,User_68
20,W_Call after offers,2016-01-02 09:54:42.449792,complete,User_93
15,W_Call after offers,2016-01-02 09:54:42.558600,complete,User_129
22,A_Validating,2016-01-02 09:54:42.992619,complete,User_71
20,A_Validating,2016-01-02 09:54:43.603792,complete,User_104
15,A_Validating,2016-01-02 09:54:43.712600,complete,User_123
20,W_Validate application,2016-01-02 09:54:43.793690,start,User_119
15,W_Validate application,2016-01-02 09:54:43.815532,start,User_68
22,W_Validate application,2016-01-02 09:54:43.823384,start,User_27
33,W_Call incomplete files,2016-01-02 09:55:02.120444,complete,User_51
33,O_Create Offer,2016-01-02 09:55:02.583444,complete,User_11
33,O_Created,2016-01-02 09:55:02.672444,complete,User_67
33,O_Cancelled,2016-01-02 09:55:02.673444,complete,User_112
33,O_Create Offer,2016-01-02 09:55:03.136444,complete,User_104
33,O_Created,2016-01-02 09:55:03.225444,complete,User_60
33,O_Sent (mail and online),2016-01-02 09:55:03.226444,complete,User_36
33,A_Complete,2016-01-02 09:55:04.772444,complete,User_21
33,W_Call after offers,2016-01-02 09:55:05.104354,start,User_93
63,W_Call after offers,2016-01-02 09:55:11.164069,complete,User_107
63,A_Validating,2016-01-02 09:55:12.318069,complete,User_85
63,W_Validate application,2016-01-02 09:55:13.284025,start,User_112
41,W_Call after offers,2016-01-02 09:56:14.220399,complete,User_99
68,W_Call after offers,2016-01-02 09:56:14.331454,complete,User_115
68,A_Cancelled,2016-01-02 09:56:14.347454,complete,User_4
68,O_Cancelled,2016-01-02 09:56:14.348454,complete,User_14
68,O_Cancelled,2016-01-02 09:56:14.349454,complete,User_81
68,O_Cancelled,2016-01-02 09:56:14.350454,complete,User_49
11,W_Call after offers,2016-01-02 09:56:14.442163,complete,User_95
82,W_Call after offers,2016-01-02 09:56:14.633538,complete,User_109
34,W_Call after offers,2016-01-02 09:56:14.646547,complete,User_29
61,W_Call after offers,2016-01-02 09:56:14.779414,complete,User_90
46,W_Call after offers,2016-01-02 09:56:14.809944,complete,User_106
68,O_Create Offer,2016-01-02 09:56:14.813454,complete,User_71
54,W_Call after offers,2016-01-02 09:56:14.858866,complete,User_87
54,A_Cancelled,2016-01-02 09:56:14.874866,complete,User_45
54,O_Cancelled,2016-01-02 09:56:14.875866,complete,User_115
54,O_Cancelled,2016-01-02 09:56:14.876866,complete,User_132
68,O_Created,2016-01-02 09:56:14.902454,complete,User_32
68,O_Cancelled,2016-01-02 09:56:14.903454,complete,User_60
68,O_Cancelled,2016-01-02 09:56:14.904454,complete,User_51
11,O_Create Offer,2016-01-02 09:56:14.905163,complete,User_78
68,O_Cancelled,2016-01-02 09:56:14.905454,complete,User_7
68,O_Cancelled,2016-01-02 09:56:14.906454,complete,User_104
11,O_Created,2016-01-02 09:56:14.994163,complete,User_41
11,O_Sent (mail and online),2016-01-02 09:56:14.995163,complete,User_35
40,W_Call after offers,2016-01-02 09:56:15.095435,complete,User_100
82,O_Create Offer,2016-01-02 09:56:15.096538,complete,User_3
34,O_Create Offer,2016-01-02 09:56:15.109547,complete,User_14
82,O_Created,2016-01-02 09:56:15.185538,complete,User_53
82,O_Sent (mail and online),2016-01-02 09:56:15.186538,complete,User_81
34,O_Created,2016-01-02 09:56:15.198547,complete,User_47
34,O_Cancelled,2016-01-02 09:56:15.199547,complete,User_102
34,O_Cancelled,2016-01-02 09:56:15.200547,complete,User_118
34,O_Cancelled,2016-01-02 09:56:15.201547,complete,User_129
34,O_Cancelled,2016-01-02 09:56:15.202547,complete,User_29
61,O_Create Offer,2016-01-02 09:56:15.242414,complete,User_36
46,O_Create Offer,2016-01-02 09:56:15.272944,complete,User_65
61,O_Created,2016-01-02 09:56:15.331414,complete,User_63
61,O_Cancelled,2016-01-02 09:56:15.332414,complete,User_58
54,O_Create Offer,2016-01-02 09:56:15.339866,complete,User_21
46,O_Created,2016-01-02 09:56:15.361944,complete,User_50
46,O_Sent (mail and online),2016-01-02 09:56:15.362944,complete,User_50
68,O_Create Offer,2016-01-02 09:56:15.369454,complete,User_9
41,A_Validating,2016-01-02 09:56:15.374399,complete,User_134
54,O_Created,2016-01-02 09:56:15.428866,complete,User_81
54,O_Cancelled,2016-01-02 09:56:15.429866,complete,User_97
41,W_Validate application,2016-01-02 09:56:15.433697,start,User_115
68,O_Created,2016-01-02 09:56:15.458454,complete,User_47
68,O_Cancelled,2016-01-02 09:56:15.459454,complete,User_99
68,O_Cancelled,2016-01-02 09:56:15.460454,complete,User_21
68,O_Cancelled,2016-01-02 09:56:15.461454,complete,User_123
10,W_Call after offers,2016-01-02 09:56:15.527344,complete,User_102
40,O_Create Offer,2016-01-02 09:56:15.558435,complete,User_15
40,O_Created,2016-01-02 09:56:15.647435,complete,User_50
40,O_Sent (mail and online),2016-01-02 09:56:15.648435,complete,User_4
34,O_Create Offer,2016-01-02 09:56:15.665547,complete,User_37
34,O_Created,2016-01-02 09:56:15.754547,complete,User_15
34,O_Cancelled,2016-01-02 09:56:15.755547,complete,User_69
61,O_Create Offer,2016-01-02 09:56:15.795414,complete,User_14
61,O_Created,2016-01-02 09:56:15.884414,complete,User_9
61,O_Cancelled,2016-01-02 09:56:15.885414,complete,User_71
54,O_Create Offer,2016-01-02 09:56:15.892866,complete,User_58
54,O_Created,2016-01-02 09:56:15.981866,complete,User_67
54,O_Sent (mail and online),2016-01-02 09:56:15.982866,complete,User_51
34,O_Create Offer,2016-01-02 09:56:16.218547,complete,User_24
34,O_Created,2016-01-02 09:56:16.307547,complete,User_132
34,O_Sent (mail and online),2016-01-02 09:56:16.308547,complete,User_7
61,O_Create Offer,2016-01-02 09:56:16.348414,complete,User_65
61,O_Created,2016-01-02 09:56:16.437414,complete,User_50
61,O_Sent (mail and online),2016-01-02 09:56:16.438414,complete,User_85
11,A_Complete,2016-01-02 09:56:16.541163,complete,User_48
10,A_Validating,2016-01-02 09:56:16.681344,complete,User_134
82,A_Complete,2016-01-02 09:56:16.732538,complete,User_17
46,A_Complete,2016-01-02 09:56:16.908944,complete,User_86
40,A_Complete,2016-01-02 09:56:17.194435,complete,User_104
40,W_Call after offers,2016-01-02 09:56:17.222529,start,User_29
11,W_Call after offers,2016-01-02 09:56:17.302277,start,User_106
54,A_Complete,2016-01-02 09:56:17.528866,complete,User_42
10,W_Validate application,2016-01-02 09:56:17.587087,start,User_131
82,W_Call after offers,2016-01-02 09:56:17.709243,start,User_99
46,W_Call after offers,2016-01-02 09:56:17.729195,start,User_100
34,A_Complete,2016-01-02 09:56:17.854547,complete,User_31
34,W_Call after offers,2016-01-02 09:56:17.855756,start,User_102
61,A_Complete,2016-01-02 09:56:17.984414,complete,User_36
61,W_Call after offers,2016-01-02 09:56:18.184625,start,User_87
54,W_Call after offers,2016-01-02 09:56:18.487634,start,User_90
19,W_Validate application,2016-01-02 09:56:56.825692,complete,User_122
14,W_Call after offers,2016-01-02 09:56:56.869669,complete,User_30
14,A_Cancelled,2016-01-02 09:56:56.885669,complete,User_60
14,O_Cancelled,2016-01-02 09:56:56.886669,complete,User_30
19,O_Returned,2016-01-02 09:56:58.350692,complete,User_123
19,O_Accepted,2016-01-02 09:56:58.352692,complete,User_116
19,A_Pending,2016-01-02 09:56:58.353692,complete,User_122
96,W_Complete application,2016-01-02 09:57:50.949242,complete,User_88
96,A_Accepted,2016-01-02 09:57:51.973242,complete,User_35
96,O_Create Offer,2016-01-02 09:57:52.436242,complete,User_36
96,O_Created,2016-01-02 09:57:52.525242,complete,User_71
96,O_Sent (mail and online),2016-01-02 09:57:52.526242,complete,User_14
96,A_Complete,2016-01-02 09:57:54.072242,complete,User_65
96,W_Call after offers,2016-01-02 09:57:54.965444,start,User_107
83,W_Validate application,2016-01-02 09:58:03.578697,complete,User_75
83,O_Returned,2016-01-02 09:58:05.103697,complete,User_134
83,A_Incomplete,2016-01-02 09:58:06.529697,complete,User_114
83,W_Call incomplete files,2016-01-02 09:58:06.686749,start,User_50
95,W_Call incomplete files,2016-01-02 09:59:01.526982,complete,User_2
95,O_Create Offer,2016-01-02 09:59:01.989982,complete,User_58
95,O_Created,2016-01-02 09:59:02.078982,complete,User_15
95,O_Sent (mail and online),2016-01-02 09:59:02.079982,complete,User_60
95,A_Complete,2016-01-02 09:59:03.625982,complete,User_78
95,W_Call after offers,2016-01-02 09:59:03.863465,start,User_129
33,W_Call after offers,2016-01-02 09:59:31.004095,complete,User_93
33,A_Cancelled,2016-01-02 09:59:31.020095,complete,User_49
33,O_Cancelled,2016-01-02 09:59:31.021095,complete,User_45
40,W_Call after offers,2016-01-02 10:00:43.122270,complete,User_29
11,W_Call after offers,2016-01-02 10:00:43.202018,complete,User_106
82,W_Call after offers,2016-01-02 10:00:43.608984,complete,User_99
46,W_Call after offers,2016-01-02 10:00:43.628936,complete,User_100
11,O_Create Offer,2016-01-02 10:00:43.665018,complete,User_21
11,O_Created,2016-01-02 10:00:43.754018,complete,User_11
11,O_Sent (mail and online),2016-01-02 10:00:43.755018,complete,User_21
34,W_Call after offers,2016-01-02 10:00:43.755497,complete,User_102
82,O_Create Offer,2016-01-02 10:00:44.071984,complete,User_60
61,W_Call after offers,2016-01-02 10:00:44.084366,complete,User_87
46,O_Create Offer,2016-01-02 10:00:44.091936,complete,User_24
61,A_Cancelled,2016-01-02 10:00:44.100366,complete,User_65
61,O_Cancelled,2016-01-02 10:00:44.101366,complete,User_88
61,O_Cancelled,2016-01-02 10:00:44.102366,complete,User_88
61,O_Cancelled,2016-01-02 10:00:44.103366,complete,User_42
82,O_Created,2016-01-02 10:00:44.160984,complete,User_69
82,O_Sent (mail and online),2016-01-02 10:00:44.161984,complete,User_63
46,O_Created,2016-01-02 10:00:44.180936,complete,User_36
46,O_Sent (mail and online),2016-01-02 10:00:44.181936,complete,User_69
34,O_Create Offer,2016-01-02 10:00:44.218497,complete,User_80
40,A_Validating,2016-01-02 10:00:44.276270,complete,User_78
34,O_Created,2016-01-02 10:00:44.307497,complete,User_3
34,O_Sent (mail and online),2016-01-02 10:00:44.308497,complete,User_78
54,W_Call after offers,2016-01-02 10:00:44.387375,complete,User_90
54,O_Create Offer,2016-01-02 10:00:44.850375,complete,User_67
54,O_Created,2016-01-02 10:00:44.939375,complete,User_54
54,O_Sent (mail and online),2016-01-02 10:00:44.940375,complete,User_63
40,W_Validate application,2016-01-02 10:00:45.030222,start,User_126
11,A_Complete,2016-01-02 10:00:45.301018,complete,User_14
82,A_Complete,2016-01-02 10:00:45.707984,complete,User_21
46,A_Complete,2016-01-02 10:00:45.727936,complete,User_81
34,A_Complete,2016-01-02 10:00:45.854497,complete,User_48
82,W_Call after offers,2016-01-02 10:00:45.880123,start,User_75
11,W_Call after offers,2016-01-02 10:00:46.212591,start,User_95
34,W_Call after offers,2016-01-02 10:00:46.396805,start,User_99
54,A_Complete,2016-01-02 10:00:46.486375,complete,User_104
54,W_Call after offers,2016-01-02 10:00:46.491050,start,User_93
46,W_Call after offers,2016-01-02 10:00:46.563879,start,User_106
36,W_Call incomplete files,2016-01-02 10:01:15.935350,complete,User_55
36,O_Create Offer,2016-01-02 10:01:16.398350,complete,User_85
36,O_Created,2016-01-02 10:01:16.487350,complete,User_56
36,O_Cancelled,2016-01-02 10:01:16.488350,complete,User_33
36,O_Create Offer,2016-01-02 10:01:16.951350,complete,User_54
36,O_Created,2016-01-02 10:01:17.040350,complete,User_47
36,O_Sent (mail and online),2016-01-02 10:01:17.041350,complete,User_5
36,A_Complete,2016-01-02 10:01:18.587350,complete,User_31
36,W_Call after offers,2016-01-02 10:01:18.685359,start,User_100
20,W_Validate application,2016-01-02 10:01:26.884814,complete,User_119
15,W_Validate application,2016-01-02 10:01:26.906656,complete,User_68
22,W_Validate application,2016-01-02 10:01:26.914508,complete,User_27
20,O_Returned,2016-01-02 10:01:28.409814,complete,User_119
20,O_Accepted,2016-01-02 10:01:28.411814,complete,User_122
20,A_Pending,2016-01-02 10:01:28.412814,complete,User_121
15,O_Returned,2016-01-02 10:01:28.431656,complete,User_120
22,O_Returned,2016-01-02 10:01:28.439508,complete,User_134
15,A_Denied,2016-01-02 10:01:28.447656,complete,User_68
15,O_Refused,2016-01-02 10:01:28.452656,complete,User_30
22,A_Incomplete,2016-01-02 10:01:29.865508,complete,User_90
22,W_Call incomplete files,2016-01-02 10:01:30.500990,start,User_14
63,W_Validate application,2016-01-02 10:01:56.375149,complete,User_112
63,O_Returned,2016-01-02 10:01:57.900149,complete,User_130
63,A_Denied,2016-01-02 10:01:57.916149,complete,User_138
63,O_Refused,2016-01-02 10:01:57.921149,complete,User_102
