case:concept:name,concept:name,time:timestamp,lifecycle:transition,org:resource,case:ApplicationType,case:LoanGoal,case:RequestedAmount
46,W_Complete application,2016-01-02 10:17:53.918864,complete,User_54,New credit,Car,49305.08
46,W_Complete application,2016-01-02 10:17:53.918864,start,User_15,New credit,Car,49305.08
34,W_Complete application,2016-01-02 10:17:59.648425,complete,User_60,New credit,Existing loan takeover,16463.97
34,W_Complete application,2016-01-02 10:17:59.648425,start,User_60,New credit,Existing loan takeover,16463.97
32,W_Complete application,2016-01-02 10:18:03.450938,complete,User_30,New credit,"Other, see explanation",34966.35
32,W_Complete application,2016-01-02 10:18:03.450938,start,User_56,New credit,"Other, see explanation",34966.35
17,W_Complete application,2016-01-02 10:18:04.177531,complete,User_49,New credit,Car,30496.9
17,W_Complete application,2016-01-02 10:18:04.177531,start,User_41,New credit,Car,30496.9
45,W_Complete application,2016-01-02 10:18:16.110256,complete,User_144,New credit,Caravan / Camper,9444.3
45,W_Complete application,2016-01-02 10:18:16.110256,start,User_45,New credit,Caravan / Camper,9444.3
30,W_Complete application,2016-01-02 10:18:26.124388,complete,User_109,New credit,Existing loan takeover,16094.83
30,W_Complete application,2016-01-02 10:18:26.124388,start,User_14,New credit,Existing loan takeover,16094.83
1,W_Complete application,2016-01-02 10:18:26.860764,complete,User_107,New credit,Not speficied,47489.2
1,W_Complete application,2016-01-02 10:18:26.860764,start,User_30,New credit,Not speficied,47489.2
29,W_Complete application,2016-01-02 10:18:51.416078,complete,User_63,New credit,Car,16953.83
29,W_Complete application,2016-01-02 10:18:51.416078,start,User_17,New credit,Car,16953.83
16,W_Complete application,2016-01-02 10:18:54.085960,complete,User_27,New credit,Existing loan takeover,14705.41
16,W_Complete application,2016-01-02 10:18:54.085960,start,User_144,New credit,Existing loan takeover,14705.41
15,W_Complete application,2016-01-02 10:19:06.029108,complete,User_101,Limit raise,Existing loan takeover,37951.04
15,W_Complete application,2016-01-02 10:19:06.029108,start,User_3,Limit raise,Existing loan takeover,37951.04
1,W_Complete application,2016-01-02 10:19:12.363545,complete,User_30,New credit,Not speficied,47489.2
1,W_Complete application,2016-01-02 10:19:12.363545,start,User_4,New credit,Not speficied,47489.2
41,W_Complete application,2016-01-02 10:19:23.262778,complete,User_36,New credit,Boat,7337.36
41,W_Complete application,2016-01-02 10:19:23.262778,start,User_23,New credit,Boat,7337.36
1,W_Complete application,2016-01-02 10:19:38.722889,complete,User_4,New credit,Not speficied,47489.2
1,W_Complete application,2016-01-02 10:19:38.722889,start,User_2,New credit,Not speficied,47489.2
44,W_Complete application,2016-01-02 10:19:50.032883,complete,User_93,New credit,Car,41476.51
44,W_Complete application,2016-01-02 10:19:50.032883,start,User_54,New credit,Car,41476.51
11,W_Complete application,2016-01-02 10:19:50.485749,complete,User_28,New credit,Unknown,36450.89
11,W_Complete application,2016-01-02 10:19:50.485749,start,User_118,New credit,Unknown,36450.89
32,W_Complete application,2016-01-02 10:19:53.760101,complete,User_56,New credit,"Other, see explanation",34966.35
32,W_Complete application,2016-01-02 10:19:53.760101,start,User_28,New credit,"Other, see explanation",34966.35
19,W_Complete application,2016-01-02 10:20:28.278009,complete,User_99,New credit,Home improvement,16244.18
19,W_Complete application,2016-01-02 10:20:28.278009,start,User_27,New credit,Home improvement,16244.18
20,W_Complete application,2016-01-02 10:20:43.408082,complete,User_53,New credit,"Other, see explanation",25287.66
20,W_Complete application,2016-01-02 10:20:43.408082,start,User_107,New credit,"Other, see explanation",25287.66
11,W_Complete application,2016-01-02 10:20:45.997087,complete,User_118,New credit,Unknown,36450.89
11,W_Complete application,2016-01-02 10:20:45.997087,start,User_56,New credit,Unknown,36450.89
24,W_Complete application,2016-01-02 10:20:49.898996,complete,User_35,New credit,Car,19540.05
24,W_Complete application,2016-01-02 10:20:49.898996,start,User_93,New credit,Car,19540.05
10,W_Complete application,2016-01-02 10:20:53.419771,complete,User_69,New credit,"Other, see explanation",4251.87
10,W_Complete application,2016-01-02 10:20:53.419771,start,User_118,New credit,"Other, see explanation",4251.87
33,W_Complete application,2016-01-02 10:21:00.856613,complete,User_55,New credit,Existing loan takeover,32632.71
33,W_Complete application,2016-01-02 10:21:00.856613,start,User_55,New credit,Existing loan takeover,32632.71
13,W_Complete application,2016-01-02 10:21:00.882323,complete,User_75,New credit,Not speficied,26031.06
13,W_Complete application,2016-01-02 10:21:00.882323,start,User_109,New credit,Not speficied,26031.06
40,W_Complete application,2016-01-02 10:21:02.439305,complete,User_71,New credit,Car,12744.98
40,W_Complete application,2016-01-02 10:21:02.439305,start,User_71,New credit,Car,12744.98
4,W_Complete application,2016-01-02 10:21:05.581242,complete,User_138,New credit,"Other, see explanation",9941.98
4,W_Complete application,2016-01-02 10:21:05.581242,start,User_63,New credit,"Other, see explanation",9941.98
2,W_Complete application,2016-01-02 10:21:24.116800,complete,User_5,New credit,Existing loan takeover,25581.06
2,W_Complete application,2016-01-02 10:21:24.116800,start,User_138,New credit,Existing loan takeover,25581.06
33,W_Complete application,2016-01-02 10:21:24.608351,complete,User_55,New credit,Existing loan takeover,32632.71
33,W_Complete application,2016-01-02 10:21:24.608351,start,User_36,New credit,Existing loan takeover,32632.71
42,W_Complete application,2016-01-02 10:21:32.725719,complete,User_102,New credit,"Other, see explanation",29983.32
42,W_Complete application,2016-01-02 10:21:32.725719,start,User_55,New credit,"Other, see explanation",29983.32
27,W_Complete application,2016-01-02 10:21:42.349633,complete,User_80,New credit,Existing loan takeover,3397.39
27,W_Complete application,2016-01-02 10:21:42.349633,start,User_53,New credit,Existing loan takeover,3397.39
30,W_Complete application,2016-01-02 10:21:50.604789,complete,User_14,New credit,Existing loan takeover,16094.83
30,W_Complete application,2016-01-02 10:21:50.604789,start,User_14,New credit,Existing loan takeover,16094.83
17,W_Complete application,2016-01-02 10:22:27.898497,complete,User_41,New credit,Car,30496.9
17,W_Complete application,2016-01-02 10:22:27.898497,start,User_80,New credit,Car,30496.9
43,W_Complete application,2016-01-02 10:23:16.874853,complete,User_120,New credit,Home improvement,5723.0
43,W_Complete application,2016-01-02 10:23:16.874853,start,User_41,New credit,Home improvement,5723.0
30,W_Complete application,2016-01-02 10:24:21.571841,complete,User_14,New credit,Existing loan takeover,16094.83
30,W_Complete application,2016-01-02 10:24:21.571841,start,User_101,New credit,Existing loan takeover,16094.83
1,W_Complete application,2016-01-02 10:24:27.522602,complete,User_2,New credit,Not speficied,47489.2
1,W_Complete application,2016-01-02 10:24:27.522602,start,User_75,New credit,Not speficied,47489.2
16,W_Complete application,2016-01-02 10:24:32.809470,complete,User_144,New credit,Existing loan takeover,14705.41
16,W_Complete application,2016-01-02 10:24:32.809470,start,User_58,New credit,Existing loan takeover,14705.41
50,A_Create Application,2016-01-02 10:24:36.816757,start,User_14,New credit,Car,31368.98
50,A_Create Application,2016-01-02 10:24:36.816757,complete,User_14,New credit,Car,31368.98
50,W_Complete application,2016-01-02 10:24:36.816757,start,User_30,New credit,Car,31368.98
22,W_Complete application,2016-01-02 10:24:44.221496,complete,User_96,New credit,Existing loan takeover,31921.04
22,W_Complete application,2016-01-02 10:24:44.221496,start,User_35,New credit,Existing loan takeover,31921.04
26,W_Complete application,2016-01-02 10:24:55.496926,complete,User_68,Limit raise,Home improvement,36788.72
26,W_Complete application,2016-01-02 10:24:55.496926,start,User_21,Limit raise,Home improvement,36788.72
46,W_Complete application,2016-01-02 10:24:58.874957,complete,User_15,New credit,Car,49305.08
46,W_Complete application,2016-01-02 10:24:58.874957,start,User_68,New credit,Car,49305.08
21,W_Complete application,2016-01-02 10:25:05.094188,complete,User_57,Limit raise,Car,32351.02
21,W_Complete application,2016-01-02 10:25:05.094188,start,User_69,Limit raise,Car,32351.02
29,W_Complete application,2016-01-02 10:25:15.776909,complete,User_17,New credit,Car,16953.83
29,W_Complete application,2016-01-02 10:25:15.776909,start,User_14,New credit,Car,16953.83
22,W_Complete application,2016-01-02 10:25:27.004971,complete,User_35,New credit,Existing loan takeover,31921.04
22,W_Complete application,2016-01-02 10:25:27.004971,start,User_4,New credit,Existing loan takeover,31921.04
24,W_Complete application,2016-01-02 10:25:28.749916,complete,User_93,New credit,Car,19540.05
24,W_Complete application,2016-01-02 10:25:28.749916,start,User_5,New credit,Car,19540.05
17,W_Complete application,2016-01-02 10:25:34.618833,complete,User_80,New credit,Car,30496.9
17,W_Complete application,2016-01-02 10:25:34.618833,start,User_80,New credit,Car,30496.9
45,W_Complete application,2016-01-02 10:25:43.072664,complete,User_45,New credit,Caravan / Camper,9444.3
45,W_Complete application,2016-01-02 10:25:43.072664,start,User_24,New credit,Caravan / Camper,9444.3
28,W_Complete application,2016-01-02 10:26:01.149752,complete,User_11,New credit,Boat,26916.25
28,W_Complete application,2016-01-02 10:26:01.149752,start,User_15,New credit,Boat,26916.25
6,W_Complete application,2016-01-02 10:26:31.932918,complete,User_90,New credit,Car,16454.23
6,W_Complete application,2016-01-02 10:26:31.932918,start,User_2,New credit,Car,16454.23
10,W_Complete application,2016-01-02 10:26:48.451404,complete,User_118,New credit,"Other, see explanation",4251.87
10,W_Complete application,2016-01-02 10:26:48.451404,start,User_57,New credit,"Other, see explanation",4251.87
6,W_Complete application,2016-01-02 10:26:53.390487,complete,User_2,New credit,Car,16454.23
6,W_Complete application,2016-01-02 10:26:53.390487,start,User_49,New credit,Car,16454.23
16,W_Complete application,2016-01-02 10:27:01.942678,complete,User_58,New credit,Existing loan takeover,14705.41
16,W_Complete application,2016-01-02 10:27:01.942678,start,User_58,New credit,Existing loan takeover,14705.41
42,W_Complete application,2016-01-02 10:27:24.337907,complete,User_55,New credit,"Other, see explanation",29983.32
42,W_Complete application,2016-01-02 10:27:24.337907,start,User_120,New credit,"Other, see explanation",29983.32
36,W_Complete application,2016-01-02 10:27:45.753580,complete,User_29,Limit raise,Existing loan takeover,11348.58
36,W_Complete application,2016-01-02 10:27:45.753580,start,User_2,Limit raise,Existing loan takeover,11348.58
44,W_Complete application,2016-01-02 10:27:50.967082,complete,User_54,New credit,Car,41476.51
44,W_Complete application,2016-01-02 10:27:50.967082,start,User_118,New credit,Car,41476.51
12,W_Complete application,2016-01-02 10:28:03.673936,complete,User_38,New credit,Car,10603.97
12,W_Complete application,2016-01-02 10:28:03.673936,start,User_11,New credit,Car,10603.97
15,W_Complete application,2016-01-02 10:28:36.988364,complete,User_3,Limit raise,Existing loan takeover,37951.04
15,W_Complete application,2016-01-02 10:28:36.988364,start,User_93,Limit raise,Existing loan takeover,37951.04
43,W_Complete application,2016-01-02 10:28:54.203675,complete,User_41,New credit,Home improvement,5723.0
43,W_Complete application,2016-01-02 10:28:54.203675,start,User_29,New credit,Home improvement,5723.0
21,W_Complete application,2016-01-02 10:29:01.186751,complete,User_69,Limit raise,Car,32351.02
21,W_Complete application,2016-01-02 10:29:01.186751,start,User_69,Limit raise,Car,32351.02
12,W_Complete application,2016-01-02 10:29:22.695329,complete,User_11,New credit,Car,10603.97
12,W_Complete application,2016-01-02 10:29:22.695329,start,User_38,New credit,Car,10603.97
45,W_Complete application,2016-01-02 10:29:23.132207,complete,User_24,New credit,Caravan / Camper,9444.3
45,W_Complete application,2016-01-02 10:29:23.132207,start,User_24,New credit,Caravan / Camper,9444.3
26,W_Complete application,2016-01-02 10:29:40.337323,complete,User_21,Limit raise,Home improvement,36788.72
26,W_Complete application,2016-01-02 10:29:40.337323,start,User_54,Limit raise,Home improvement,36788.72
41,W_Complete application,2016-01-02 10:29:58.734027,complete,User_23,New credit,Boat,7337.36
41,W_Complete application,2016-01-02 10:29:58.734027,start,User_96,New credit,Boat,7337.36
21,W_Complete application,2016-01-02 10:30:26.679650,complete,User_69,Limit raise,Car,32351.02
21,W_Complete application,2016-01-02 10:30:26.679650,start,User_41,Limit raise,Car,32351.02
1,W_Complete application,2016-01-02 10:30:28.231341,complete,User_75,New credit,Not speficied,47489.2
1,W_Complete application,2016-01-02 10:30:28.231341,start,User_17,New credit,Not speficied,47489.2
18,W_Complete application,2016-01-02 10:30:50.018931,complete,User_67,New credit,Existing loan takeover,17085.51
18,W_Complete application,2016-01-02 10:30:50.018931,start,User_45,New credit,Existing loan takeover,17085.51
42,W_Complete application,2016-01-02 10:31:35.263405,complete,User_120,New credit,"Other, see explanation",29983.32
42,W_Complete application,2016-01-02 10:31:35.263405,start,User_21,New credit,"Other, see explanation",29983.32
43,W_Complete application,2016-01-02 10:31:38.728283,complete,User_29,New credit,Home improvement,5723.0
43,W_Complete application,2016-01-02 10:31:38.728283,start,User_90,New credit,Home improvement,5723.0
19,W_Complete application,2016-01-02 10:31:40.135850,complete,User_27,New credit,Home improvement,16244.18
19,W_Complete application,2016-01-02 10:31:40.135850,start,User_55,New credit,Home improvement,16244.18
20,W_Complete application,2016-01-02 10:32:02.048986,complete,User_107,New credit,"Other, see explanation",25287.66
20,W_Complete application,2016-01-02 10:32:02.048986,start,User_11,New credit,"Other, see explanation",25287.66
41,W_Complete application,2016-01-02 10:32:11.721888,complete,User_96,New credit,Boat,7337.36
41,W_Complete application,2016-01-02 10:32:11.721888,start,User_144,New credit,Boat,7337.36
30,W_Complete application,2016-01-02 10:32:21.754856,complete,User_101,New credit,Existing loan takeover,16094.83
30,W_Complete application,2016-01-02 10:32:21.754856,start,User_27,New credit,Existing loan takeover,16094.83
10,W_Complete application,2016-01-02 10:32:24.881684,complete,User_57,New credit,"Other, see explanation",4251.87
10,W_Complete application,2016-01-02 10:32:24.881684,start,User_107,New credit,"Other, see explanation",4251.87
36,W_Complete application,2016-01-02 10:32:26.684460,complete,User_2,Limit raise,Existing loan takeover,11348.58
36,W_Complete application,2016-01-02 10:32:26.684460,start,User_23,Limit raise,Existing loan takeover,11348.58
8,W_Complete application,2016-01-02 10:32:49.562995,complete,User_78,New credit,Home improvement,7626.91
8,W_Complete application,2016-01-02 10:32:49.562995,start,User_29,New credit,Home improvement,7626.91
40,W_Complete application,2016-01-02 10:32:54.277291,complete,User_71,New credit,Car,12744.98
40,W_Complete application,2016-01-02 10:32:54.277291,start,User_57,New credit,Car,12744.98
42,W_Complete application,2016-01-02 10:33:13.720723,complete,User_21,New credit,"Other, see explanation",29983.32
42,W_Complete application,2016-01-02 10:33:13.720723,start,User_67,New credit,"Other, see explanation",29983.32
9,W_Complete application,2016-01-02 10:33:27.258765,complete,User_100,New credit,Car,28942.95
9,W_Complete application,2016-01-02 10:33:27.258765,start,User_13,New credit,Car,28942.95
18,W_Complete application,2016-01-02 10:33:32.155546,complete,User_45,New credit,Existing loan takeover,17085.51
18,W_Complete application,2016-01-02 10:33:32.155546,start,User_96,New credit,Existing loan takeover,17085.51
9,W_Complete application,2016-01-02 10:33:35.339851,complete,User_13,New credit,Car,28942.95
9,W_Complete application,2016-01-02 10:33:35.339851,start,User_71,New credit,Car,28942.95
46,W_Complete application,2016-01-02 10:33:47.898404,complete,User_68,New credit,Car,49305.08
46,W_Complete application,2016-01-02 10:33:47.898404,start,User_100,New credit,Car,49305.08
36,W_Complete application,2016-01-02 10:33:57.766968,complete,User_23,Limit raise,Existing loan takeover,11348.58
36,W_Complete application,2016-01-02 10:33:57.766968,start,User_69,Limit raise,Existing loan takeover,11348.58
31,W_Complete application,2016-01-02 10:34:15.804365,complete,User_112,Limit raise,"Other, see explanation",45310.21
31,W_Complete application,2016-01-02 10:34:15.804365,start,User_101,Limit raise,"Other, see explanation",45310.21
16,W_Complete application,2016-01-02 10:34:51.036425,complete,User_58,New credit,Existing loan takeover,14705.41
16,W_Complete application,2016-01-02 10:34:51.036425,start,User_45,New credit,Existing loan takeover,14705.41
32,W_Complete application,2016-01-02 10:34:52.595760,complete,User_28,New credit,"Other, see explanation",34966.35
32,W_Complete application,2016-01-02 10:34:52.595760,start,User_68,New credit,"Other, see explanation",34966.35
3,W_Complete application,2016-01-02 10:35:02.292563,complete,User_32,New credit,Home improvement,15148.56
3,W_Complete application,2016-01-02 10:35:02.292563,start,User_35,New credit,Home improvement,15148.56
5,W_Complete application,2016-01-02 10:36:27.098227,complete,User_42,New credit,Unknown,14558.04
5,W_Complete application,2016-01-02 10:36:27.098227,start,User_23,New credit,Unknown,14558.04
45,W_Complete application,2016-01-02 10:36:40.670217,complete,User_24,New credit,Caravan / Camper,9444.3
45,W_Complete application,2016-01-02 10:36:40.670217,start,User_78,New credit,Caravan / Camper,9444.3
50,W_Complete application,2016-01-02 10:36:43.508123,complete,User_30,New credit,Car,31368.98
50,W_Complete application,2016-01-02 10:36:43.508123,start,User_120,New credit,Car,31368.98
1,W_Complete application,2016-01-02 10:36:46.395844,complete,User_17,New credit,Not speficied,47489.2
1,W_Complete application,2016-01-02 10:36:46.395844,start,User_75,New credit,Not speficied,47489.2
27,W_Complete application,2016-01-02 10:37:00.521634,complete,User_53,New credit,Existing loan takeover,3397.39
27,W_Complete application,2016-01-02 10:37:00.521634,start,User_13,New credit,Existing loan takeover,3397.39
36,W_Complete application,2016-01-02 10:37:03.224081,complete,User_69,Limit raise,Existing loan takeover,11348.58
36,W_Complete application,2016-01-02 10:37:03.224081,start,User_69,Limit raise,Existing loan takeover,11348.58
26,W_Complete application,2016-01-02 10:37:11.194315,complete,User_54,Limit raise,Home improvement,36788.72
26,W_Complete application,2016-01-02 10:37:11.194315,start,User_32,Limit raise,Home improvement,36788.72
10,W_Complete application,2016-01-02 10:37:15.134468,complete,User_107,New credit,"Other, see explanation",4251.87
10,W_Complete application,2016-01-02 10:37:15.134468,start,User_21,New credit,"Other, see explanation",4251.87
14,W_Complete application,2016-01-02 10:37:24.767500,complete,User_87,New credit,Unknown,42792.42
14,W_Complete application,2016-01-02 10:37:24.767500,start,User_42,New credit,Unknown,42792.42
30,W_Complete application,2016-01-02 10:37:54.263742,complete,User_27,New credit,Existing loan takeover,16094.83
30,W_Complete application,2016-01-02 10:37:54.263742,start,User_58,New credit,Existing loan takeover,16094.83
18,W_Complete application,2016-01-02 10:38:15.580524,complete,User_96,New credit,Existing loan takeover,17085.51
18,W_Complete application,2016-01-02 10:38:15.580524,start,User_27,New credit,Existing loan takeover,17085.51
40,W_Complete application,2016-01-02 10:38:31.953696,complete,User_57,New credit,Car,12744.98
40,W_Complete application,2016-01-02 10:38:31.953696,start,User_2,New credit,Car,12744.98
38,W_Complete application,2016-01-02 10:38:32.237754,complete,User_48,New credit,Existing loan takeover,18763.35
38,W_Complete application,2016-01-02 10:38:32.237754,start,User_107,New credit,Existing loan takeover,18763.35
8,W_Complete application,2016-01-02 10:39:01.868587,complete,User_29,New credit,Home improvement,7626.91
8,W_Complete application,2016-01-02 10:39:01.868587,start,User_102,New credit,Home improvement,7626.91
6,W_Complete application,2016-01-02 10:39:16.759859,complete,User_49,New credit,Car,16454.23
6,W_Complete application,2016-01-02 10:39:16.759859,start,User_3,New credit,Car,16454.23
43,W_Complete application,2016-01-02 10:39:49.681119,complete,User_90,New credit,Home improvement,5723.0
43,W_Complete application,2016-01-02 10:39:49.681119,start,User_30,New credit,Home improvement,5723.0
33,W_Complete application,2016-01-02 10:39:57.093823,complete,User_36,New credit,Existing loan takeover,32632.71
33,W_Complete application,2016-01-02 10:39:57.093823,start,User_48,New credit,Existing loan takeover,32632.71
26,W_Complete application,2016-01-02 10:40:03.176531,complete,User_32,Limit raise,Home improvement,36788.72
26,W_Complete application,2016-01-02 10:40:03.176531,start,User_49,Limit raise,Home improvement,36788.72
37,W_Complete application,2016-01-02 10:40:12.724747,complete,User_106,New credit,Home improvement,49996.59
37,W_Complete application,2016-01-02 10:40:12.724747,start,User_29,New credit,Home improvement,49996.59
50,W_Complete application,2016-01-02 10:40:22.773867,complete,User_120,New credit,Car,31368.98
50,W_Complete application,2016-01-02 10:40:22.773867,start,User_57,New credit,Car,31368.98
27,W_Complete application,2016-01-02 10:40:27.653279,complete,User_13,New credit,Existing loan takeover,3397.39
27,W_Complete application,2016-01-02 10:40:27.653279,start,User_99,New credit,Existing loan takeover,3397.39
33,W_Complete application,2016-01-02 10:40:32.411629,complete,User_48,New credit,Existing loan takeover,32632.71
33,W_Complete application,2016-01-02 10:40:32.411629,start,User_48,New credit,Existing loan takeover,32632.71
22,W_Complete application,2016-01-02 10:40:37.265902,complete,User_4,New credit,Existing loan takeover,31921.04
22,W_Complete application,2016-01-02 10:40:37.265902,start,User_32,New credit,Existing loan takeover,31921.04
15,W_Complete application,2016-01-02 10:41:33.900197,complete,User_93,Limit raise,Existing loan takeover,37951.04
15,W_Complete application,2016-01-02 10:41:33.900197,start,User_28,Limit raise,Existing loan takeover,37951.04
33,W_Complete application,2016-01-02 10:41:47.529393,complete,User_48,New credit,Existing loan takeover,32632.71
33,W_Complete application,2016-01-02 10:41:47.529393,start,User_112,New credit,Existing loan takeover,32632.71
42,W_Complete application,2016-01-02 10:41:48.648713,complete,User_67,New credit,"Other, see explanation",29983.32
42,W_Complete application,2016-01-02 10:41:48.648713,start,User_13,New credit,"Other, see explanation",29983.32
24,W_Complete application,2016-01-02 10:41:58.760921,complete,User_5,New credit,Car,19540.05
24,W_Complete application,2016-01-02 10:41:58.760921,start,User_90,New credit,Car,19540.05
35,W_Complete application,2016-01-02 10:42:29.918945,complete,User_104,Limit raise,Car,23995.04
35,W_Complete application,2016-01-02 10:42:29.918945,start,User_36,Limit raise,Car,23995.04
22,W_Complete application,2016-01-02 10:42:32.799423,complete,User_32,New credit,Existing loan takeover,31921.04
22,W_Complete application,2016-01-02 10:42:32.799423,start,User_87,New credit,Existing loan takeover,31921.04
14,W_Complete application,2016-01-02 10:42:35.365069,complete,User_42,New credit,Unknown,42792.42
14,W_Complete application,2016-01-02 10:42:35.365069,start,User_120,New credit,Unknown,42792.42
13,W_Complete application,2016-01-02 10:42:35.450994,complete,User_109,New credit,Not speficied,26031.06
13,W_Complete application,2016-01-02 10:42:35.450994,start,User_32,New credit,Not speficied,26031.06
13,W_Complete application,2016-01-02 10:42:57.420432,complete,User_32,New credit,Not speficied,26031.06
13,W_Complete application,2016-01-02 10:42:57.420432,start,User_4,New credit,Not speficied,26031.06
23,W_Complete application,2016-01-02 10:42:59.631519,complete,User_95,New credit,Car,53542.04
23,W_Complete application,2016-01-02 10:42:59.631519,start,User_54,New credit,Car,53542.04
23,W_Complete application,2016-01-02 10:43:38.004959,complete,User_54,New credit,Car,53542.04
23,W_Complete application,2016-01-02 10:43:38.004959,start,User_53,New credit,Car,53542.04
3,W_Complete application,2016-01-02 10:43:45.565108,complete,User_35,New credit,Home improvement,15148.56
3,W_Complete application,2016-01-02 10:43:45.565108,start,User_109,New credit,Home improvement,15148.56
2,W_Complete application,2016-01-02 10:44:15.251552,complete,User_138,New credit,Existing loan takeover,25581.06
2,W_Complete application,2016-01-02 10:44:15.251552,start,User_17,New credit,Existing loan takeover,25581.06
7,W_Complete application,2016-01-02 10:44:17.230466,complete,User_33,New credit,Home improvement,11165.35
7,W_Complete application,2016-01-02 10:44:17.230466,start,User_35,New credit,Home improvement,11165.35
45,W_Complete application,2016-01-02 10:44:45.581292,complete,User_78,New credit,Caravan / Camper,9444.3
45,W_Complete application,2016-01-02 10:44:45.581292,start,User_78,New credit,Caravan / Camper,9444.3
34,W_Complete application,2016-01-02 10:44:46.824351,complete,User_60,New credit,Existing loan takeover,16463.97
34,W_Complete application,2016-01-02 10:44:46.824351,start,User_104,New credit,Existing loan takeover,16463.97
16,W_Complete application,2016-01-02 10:45:09.937120,complete,User_45,New credit,Existing loan takeover,14705.41
16,W_Complete application,2016-01-02 10:45:09.937120,start,User_93,New credit,Existing loan takeover,14705.41
46,W_Complete application,2016-01-02 10:45:11.364535,complete,User_100,New credit,Car,49305.08
46,W_Complete application,2016-01-02 10:45:11.364535,start,User_106,New credit,Car,49305.08
25,W_Complete application,2016-01-02 10:45:49.935343,complete,User_31,New credit,Unknown,14911.24
25,W_Complete application,2016-01-02 10:45:49.935343,start,User_45,New credit,Unknown,14911.24
2,W_Complete application,2016-01-02 10:46:30.890346,complete,User_17,New credit,Existing loan takeover,25581.06
2,W_Complete application,2016-01-02 10:46:30.890346,start,User_48,New credit,Existing loan takeover,25581.06
12,W_Complete application,2016-01-02 10:46:56.198175,complete,User_38,New credit,Car,10603.97
12,W_Complete application,2016-01-02 10:46:56.198175,start,User_100,New credit,Car,10603.97
45,W_Complete application,2016-01-02 10:47:02.220690,complete,User_78,New credit,Caravan / Camper,9444.3
45,W_Complete application,2016-01-02 10:47:02.220690,start,User_5,New credit,Caravan / Camper,9444.3
26,W_Complete application,2016-01-02 10:47:16.007257,complete,User_49,Limit raise,Home improvement,36788.72
26,W_Complete application,2016-01-02 10:47:16.007257,start,User_67,Limit raise,Home improvement,36788.72
10,W_Complete application,2016-01-02 10:47:24.865868,complete,User_21,New credit,"Other, see explanation",4251.87
10,W_Complete application,2016-01-02 10:47:24.865868,start,User_17,New credit,"Other, see explanation",4251.87
23,W_Complete application,2016-01-02 10:47:38.833492,complete,User_53,New credit,Car,53542.04
23,W_Complete application,2016-01-02 10:47:38.833492,start,User_95,New credit,Car,53542.04
29,W_Complete application,2016-01-02 10:47:49.415312,complete,User_14,New credit,Car,16953.83
29,W_Complete application,2016-01-02 10:47:49.415312,start,User_21,New credit,Car,16953.83
27,W_Complete application,2016-01-02 10:47:54.470558,complete,User_99,New credit,Existing loan takeover,3397.39
27,W_Complete application,2016-01-02 10:47:54.470558,start,User_38,New credit,Existing loan takeover,3397.39
25,W_Complete application,2016-01-02 10:48:12.939982,complete,User_45,New credit,Unknown,14911.24
25,W_Complete application,2016-01-02 10:48:12.939982,start,User_49,New credit,Unknown,14911.24
41,W_Complete application,2016-01-02 10:48:34.130830,complete,User_144,New credit,Boat,7337.36
41,W_Complete application,2016-01-02 10:48:34.130830,start,User_99,New credit,Boat,7337.36
6,W_Complete application,2016-01-02 10:48:42.939678,complete,User_3,New credit,Car,16454.23
6,W_Complete application,2016-01-02 10:48:42.939678,start,User_32,New credit,Car,16454.23
37,W_Complete application,2016-01-02 10:48:58.558657,complete,User_29,New credit,Home improvement,49996.59
37,W_Complete application,2016-01-02 10:48:58.558657,start,User_3,New credit,Home improvement,49996.59
34,W_Complete application,2016-01-02 10:49:43.769370,complete,User_104,New credit,Existing loan takeover,16463.97
34,W_Complete application,2016-01-02 10:49:43.769370,start,User_60,New credit,Existing loan takeover,16463.97
27,W_Complete application,2016-01-02 10:49:46.987992,complete,User_38,New credit,Existing loan takeover,3397.39
27,W_Complete application,2016-01-02 10:49:46.987992,start,User_29,New credit,Existing loan takeover,3397.39
15,W_Complete application,2016-01-02 10:49:49.041505,complete,User_28,Limit raise,Existing loan takeover,37951.04
15,W_Complete application,2016-01-02 10:49:49.041505,start,User_45,Limit raise,Existing loan takeover,37951.04
12,W_Complete application,2016-01-02 10:50:03.698947,complete,User_100,New credit,Car,10603.97
12,W_Complete application,2016-01-02 10:50:03.698947,start,User_104,New credit,Car,10603.97
43,W_Complete application,2016-01-02 10:50:18.872069,complete,User_30,New credit,Home improvement,5723.0
43,W_Complete application,2016-01-02 10:50:18.872069,start,User_24,New credit,Home improvement,5723.0
42,W_Complete application,2016-01-02 10:50:34.415484,complete,User_13,New credit,"Other, see explanation",29983.32
42,W_Complete application,2016-01-02 10:50:34.415484,start,User_53,New credit,"Other, see explanation",29983.32
17,W_Complete application,2016-01-02 10:50:53.190279,complete,User_80,New credit,Car,30496.9
17,W_Complete application,2016-01-02 10:50:53.190279,start,User_96,New credit,Car,30496.9
19,W_Complete application,2016-01-02 10:51:14.718692,complete,User_55,New credit,Home improvement,16244.18
19,W_Complete application,2016-01-02 10:51:14.718692,start,User_31,New credit,Home improvement,16244.18
30,W_Complete application,2016-01-02 10:51:22.535669,complete,User_58,New credit,Existing loan takeover,16094.83
30,W_Complete application,2016-01-02 10:51:22.535669,start,User_42,New credit,Existing loan takeover,16094.83
